"BehaviorSpace results (NetLogo 6.0.2)"
"fireModel1.nlogo"
"fireModel-d"
"01/10/2020 14:53:15:114 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"558","68","0.05","0.85","21","0.014451911265264832"
"549","68","0.05","0.85","470","90.23943093902395"
"554","68","0.05","0.85","422","92.236148955495"
"562","68","0.05","0.85","8","0.014598540145985403"
"553","68","0.05","0.85","474","91.38000218874257"
"555","68","0.05","0.85","478","90.68255294416797"
"564","68","0.05","0.85","63","0.025461026443094607"
"556","68","0.05","0.85","448","90.23627771719374"
"557","68","0.05","0.85","458","91.30624726955003"
"559","68","0.05","0.85","453","90.13362621270365"
"560","68","0.05","0.85","454","91.92025564674269"
"561","68","0.05","0.85","404","90.77832943925233"
"563","68","0.05","0.85","406","90.13560804899387"
"565","68","0.05","0.85","486","89.8045972797595"
"566","68","0.05","0.85","444","91.7677831868052"
"567","68","0.05","0.85","453","91.81081672870593"
"569","68","0.05","0.85","385","91.46773898738805"
"570","68","0.05","0.85","416","91.73231218088986"
"568","68","0.05","0.85","473","91.63394415357766"
"572","69","0.05","0.85","455","92.03352795787512"
"571","69","0.05","0.85","376","92.5000898408021"
"573","69","0.05","0.85","420","93.22901747350329"
"574","69","0.05","0.85","420","93.40854895540448"
"575","69","0.05","0.85","407","93.60727324790608"
"576","69","0.05","0.85","428","94.3054511614589"
"578","69","0.05","0.85","403","92.78283719088586"
"577","69","0.05","0.85","497","94.49725580227427"
"579","69","0.05","0.85","445","93.33859454030204"
"580","69","0.05","0.85","416","93.08153520267116"
"582","69","0.05","0.85","441","93.88039439839955"
"581","69","0.05","0.85","509","93.53669477839584"
"583","69","0.05","0.85","399","93.62366710946756"
"584","69","0.05","0.85","416","93.52040999175716"
"585","69","0.05","0.85","400","94.79791488146245"
"586","69","0.05","0.85","401","93.26361780610965"
"593","69","0.05","0.85","124","0.3385679296931278"
"587","69","0.05","0.85","405","92.34151439795293"
"589","69","0.05","0.85","435","92.4155283968368"
"591","69","0.05","0.85","387","93.7439948756272"
"590","69","0.05","0.85","429","93.68700455540012"
"588","69","0.05","0.85","462","94.46095456335708"
"592","69","0.05","0.85","418","93.1896551724138"
"601","70","0.05","0.85","15","0.010607078457023654"
"594","69","0.05","0.85","427","93.3338106830875"
"595","69","0.05","0.85","424","93.80947251247801"
"596","69","0.05","0.85","416","93.80639131528812"
"598","69","0.05","0.85","393","93.8765998637651"
"597","69","0.05","0.85","426","91.81379260647114"
"600","69","0.05","0.85","397","93.01640874654412"
"602","70","0.05","0.85","405","94.79335923701872"
"599","69","0.05","0.85","535","92.8811019126463"
"603","70","0.05","0.85","386","95.1535932694687"
"604","70","0.05","0.85","432","94.2476782372259"
"605","70","0.05","0.85","419","95.15334160609821"
"613","70","0.05","0.85","46","0.017688470654827183"
"606","70","0.05","0.85","364","95.96436243265134"
"607","70","0.05","0.85","399","94.7759878740879"
"609","70","0.05","0.85","383","95.1122619089845"
"610","70","0.05","0.85","398","93.44576602165809"
"608","70","0.05","0.85","415","96.02914774527406"
"611","70","0.05","0.85","426","92.74511895871119"
"612","70","0.05","0.85","416","93.77543437488941"
"614","70","0.05","0.85","407","94.5044056760678"
"615","70","0.05","0.85","395","94.8700772132708"
"616","70","0.05","0.85","433","95.16071682548713"
"617","70","0.05","0.85","423","95.48581560283688"
"618","70","0.05","0.85","467","93.27381162437803"
"620","70","0.05","0.85","389","95.16317222359721"
"621","70","0.05","0.85","363","93.0194574634285"
"619","70","0.05","0.85","385","92.75459215989865"
"622","70","0.05","0.85","392","93.59997163422331"
"623","70","0.05","0.85","445","94.49209612249237"
"624","70","0.05","0.85","472","94.01523782398176"
"625","70","0.05","0.85","388","94.94621759830719"
"627","70","0.05","0.85","360","93.0253173533792"
"628","70","0.05","0.85","354","94.27621338616103"
"626","70","0.05","0.85","498","95.9877088263342"
"630","70","0.05","0.85","389","93.58802344467199"
"629","70","0.05","0.85","471","94.07184569102813"
