"BehaviorSpace results (NetLogo 6.0.2)"
"fireModel1.nlogo"
"fireModel-ie"
"01/10/2020 15:10:53:045 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"445","70","0.08","0.65","370","86.43779861971332"
"452","70","0.08","0.7","14","0.014150275930380644"
"448","70","0.08","0.65","401","91.44734505416444"
"447","70","0.08","0.65","478","85.49574869258956"
"446","70","0.08","0.65","396","89.13128303359228"
"449","70","0.08","0.65","450","90.74480124487198"
"450","70","0.08","0.65","451","88.54056343994915"
"451","70","0.08","0.7","467","90.6560146406701"
"454","70","0.08","0.7","365","90.14585682074409"
"453","70","0.08","0.7","402","90.23487092678798"
"455","70","0.08","0.7","370","88.56220740530571"
"456","70","0.08","0.7","409","91.70150946070441"
"457","70","0.08","0.7","356","87.05120033991926"
"459","70","0.08","0.7","394","84.94855566948344"
"458","70","0.08","0.7","474","87.998585572843"
"460","70","0.08","0.7","399","91.16406579502319"
"461","70","0.08","0.75","415","89.93675135154234"
"462","70","0.08","0.75","420","83.97057778409494"
"464","70","0.08","0.75","417","89.94566182476827"
"463","70","0.08","0.75","472","88.5436550017674"
"466","70","0.08","0.75","352","88.88613773831841"
"472","70","0.08","0.8","11","0.007113134402674539"
"465","70","0.08","0.75","398","86.6966467193088"
"474","70","0.08","0.8","37","0.03167118274272442"
"467","70","0.08","0.75","369","89.32897588007532"
"468","70","0.08","0.75","408","88.80246084220202"
"470","70","0.08","0.75","388","89.32021656817297"
"469","70","0.08","0.75","417","90.66779613158266"
"471","70","0.08","0.8","401","89.8903818953324"
"481","70","0.08","0.85","11","0.024823575304088796"
"477","70","0.08","0.8","372","86.06334522086084"
"473","70","0.08","0.8","441","92.66790979136614"
"476","70","0.08","0.8","381","92.16199024666054"
"475","70","0.08","0.8","366","87.39879079305591"
"486","70","0.08","0.85","5","0.0035290796160361375"
"479","70","0.08","0.8","346","89.57072583784549"
"478","70","0.08","0.8","448","90.76571829996487"
"480","70","0.08","0.8","501","89.23593915811814"
"482","70","0.08","0.85","375","90.05744273455784"
"483","70","0.08","0.85","360","89.42283874163984"
"485","70","0.08","0.85","381","91.55448490860138"
"488","70","0.08","0.85","346","89.65796611363557"
"484","70","0.08","0.85","480","90.84895649097984"
"489","70","0.08","0.85","386","83.4135295782621"
"487","70","0.08","0.85","396","89.61011291811661"
"490","70","0.08","0.85","374","87.27536951050934"
"491","70","0.08","0.9","365","90.60828284975379"
"492","70","0.08","0.9","366","90.14328675039802"
"500","70","0.08","0.9","2","0.0035488679111363476"
"493","70","0.08","0.9","343","87.98887598127222"
"495","70","0.08","0.9","356","90.80719069439549"
"496","70","0.08","0.9","443","85.08021390374331"
"504","70","0.08","0.95","22","0.014085498978801323"
"494","70","0.08","0.9","506","84.19025407258206"
"498","70","0.08","0.9","367","87.36215027835892"
"497","70","0.08","0.9","441","85.4859856135502"
"501","70","0.08","0.95","359","89.89859594383776"
"499","70","0.08","0.9","387","89.63434135247503"
"502","70","0.08","0.95","418","87.23109198876364"
"503","70","0.08","0.95","397","88.28825647906221"
"505","70","0.08","0.95","361","87.32762888056007"
"506","70","0.08","0.95","405","89.19664650323676"
"507","70","0.08","0.95","436","89.3100646483202"
"509","70","0.08","0.95","379","90.3321241150988"
"508","70","0.08","0.95","402","85.91097964645398"
"510","70","0.08","0.95","516","89.84103328365623"
"511","70","0.08","1","513","91.63606835192769"
"512","70","0.08","1","426","86.39206766650082"
"513","70","0.08","1","392","84.27840545725857"
"519","70","0.08","1","42","0.08546095502617242"
"514","70","0.08","1","377","91.17999295526594"
"515","70","0.08","1","367","91.17719601141609"
"516","70","0.08","1","466","87.08081167675329"
"518","70","0.08","1","388","87.4535743341233"
"517","70","0.08","1","357","90.61752707835139"
"522","70","0.09","0.4","360","86.33685027700342"
"520","70","0.08","1","393","89.43352438552692"
"521","70","0.09","0.4","429","84.87606232294618"
"524","70","0.09","0.4","426","82.54530011325029"
"523","70","0.09","0.4","540","81.8269059889817"
"525","70","0.09","0.4","438","86.41813280363225"
"526","70","0.09","0.4","393","85.27789563003819"
"527","70","0.09","0.4","329","85.89037225400861"
"529","70","0.09","0.4","437","86.9017721339889"
"530","70","0.09","0.4","447","76.2129212885849"
"528","70","0.09","0.4","518","87.3011954720175"
"532","70","0.09","0.45","402","84.33619866284623"
"531","70","0.09","0.45","417","88.4200887511446"
"539","70","0.09","0.45","39","0.11746280344557558"
"534","70","0.09","0.45","447","87.86275961775803"
"533","70","0.09","0.45","485","88.55227216290042"
"536","70","0.09","0.45","338","87.33832779701746"
"537","70","0.09","0.45","357","84.15775165060198"
"545","70","0.09","0.5","4","0.003561253561253561"
"546","70","0.09","0.5","30","0.05277787551458429"
"535","70","0.09","0.45","460","88.45677921159624"
"544","70","0.09","0.5","72","0.13781892713265956"
"540","70","0.09","0.45","404","91.27504876751196"
"538","70","0.09","0.45","509","90.68692668580631"
"541","70","0.09","0.5","458","84.98177571747054"
"542","70","0.09","0.5","343","82.17046056114347"
"543","70","0.09","0.5","402","85.37732512907561"
