"BehaviorSpace results (NetLogo 6.0.2)"
"FireModel-Lab07.nlogo"
"fireExp1"
"03/03/2018 17:04:08:667 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","density","extinction","ignition","[step]","percent-burned"
"10","80","0.2","0.75","50","2.9488799186515884"
"15","80","0.2","0.75","22","0.02473487307918251"
"13","80","0.2","0.75","42","1.9823788546255507"
"9","80","0.2","0.75","54","4.692136498516321"
"11","80","0.2","0.75","41","0.003098757398283288"
"10","80","0.2","0.75","51","3.084460604566604"
"15","80","0.2","0.75","23","0.02473487307918251"
"14","80","0.2","0.75","35","1.555782376047756"
"12","80","0.2","0.75","39","2.4137397493424104"
"9","80","0.2","0.75","55","4.849777448071216"
"11","80","0.2","0.75","42","0.003098757398283288"
"10","80","0.2","0.75","52","3.253936461960374"
"15","80","0.2","0.75","24","0.02473487307918251"
"16","80","0.2","0.75","11","0.18924117391574113"
"9","80","0.2","0.75","56","5.010509396636993"
"12","80","0.2","0.75","40","2.537521274949714"
"11","80","0.2","0.75","43","0.003098757398283288"
"10","80","0.2","0.75","53","3.395679906326072"
"15","80","0.2","0.75","25","0.02473487307918251"
"16","80","0.2","0.75","12","0.2295712601600794"
"9","80","0.2","0.75","57","5.177423343224531"
"11","80","0.2","0.75","44","0.003098757398283288"
"14","80","0.2","0.75","36","1.6671306176734406"
"13","80","0.2","0.75","43","2.063039027114227"
"15","80","0.2","0.75","26","0.02473487307918251"
"10","80","0.2","0.75","54","3.5405047299171106"
"12","80","0.2","0.75","41","2.67677549125793"
"16","80","0.2","0.75","13","0.260594403424955"
"9","80","0.2","0.75","58","5.353610286844708"
"11","80","0.2","0.75","45","0.003098757398283288"
"15","80","0.2","0.75","27","0.02473487307918251"
"10","80","0.2","0.75","55","3.703817828860198"
"16","80","0.2","0.75","14","0.28541291803685553"
"12","80","0.2","0.75","42","2.8284078601268763"
"9","80","0.2","0.75","59","5.520524233432245"
"11","80","0.2","0.75","46","0.003098757398283288"
"15","80","0.2","0.75","28","0.02473487307918251"
"10","80","0.2","0.75","56","3.8578867901272607"
"16","80","0.2","0.75","15","0.3133337469752435"
"14","80","0.2","0.75","37","1.7722928458754756"
"13","80","0.2","0.75","44","2.1343922566234412"
"9","80","0.2","0.75","60","5.684347181008902"
"11","80","0.2","0.75","47","0.003098757398283288"
"15","80","0.2","0.75","29","0.02473487307918251"
"16","80","0.2","0.75","16","0.34125457591363156"
"12","80","0.2","0.75","43","2.9398112331734487"
"15","80","0.2","0.75","30","0.02473487307918251"
"11","80","0.2","0.75","48","0.003098757398283288"
"14","80","0.2","0.75","38","1.88364108750116"
"13","80","0.2","0.75","45","2.21195011478563"
"10","80","0.2","0.75","57","3.999630234492959"
"15","80","0.2","0.75","31","0.02473487307918251"
"11","80","0.2","0.75","49","0.003098757398283288"
"9","80","0.2","0.75","61","5.848170128585559"
"12","80","0.2","0.75","44","3.0604982206405693"
"15","80","0.2","0.75","32","0.02473487307918251"
"11","80","0.2","0.75","50","0.003098757398283288"
"10","80","0.2","0.75","58","4.125966782731951"
"14","80","0.2","0.75","39","1.9980823358386686"
"15","80","0.2","0.75","33","0.02473487307918251"
"13","80","0.2","0.75","46","2.2957126016007945"
"9","80","0.2","0.75","62","6.018175074183977"
"12","80","0.2","0.75","45","3.2183196657898807"
"11","80","0.2","0.75","51","0.003098757398283288"
"10","80","0.2","0.75","59","4.227652297168213"
"15","80","0.2","0.75","34","0.02473487307918251"
"11","80","0.2","0.75","52","0.003098757398283288"
"13","80","0.2","0.75","47","2.3763727740894707"
"14","80","0.2","0.75","40","2.1125235841761776"
"9","80","0.2","0.75","63","6.219090009891197"
"10","80","0.2","0.75","60","4.357070224632546"
"12","80","0.2","0.75","46","3.354479343957914"
"15","80","0.2","0.75","35","0.02473487307918251"
"13","80","0.2","0.75","48","2.46633988955761"
"11","80","0.2","0.75","53","0.003098757398283288"
"14","80","0.2","0.75","41","2.239336859360985"
"15","80","0.2","0.75","36","0.02473487307918251"
"10","80","0.2","0.75","61","4.511139185899609"
"9","80","0.2","0.75","64","6.44473293768546"
"12","80","0.2","0.75","47","3.4689772551446696"
"13","80","0.2","0.75","49","2.537693119066824"
"15","80","0.2","0.75","37","0.02473487307918251"
"16","80","0.2","0.75","17","0.3691754048520196"
"10","80","0.2","0.75","62","4.640557113363942"
"15","80","0.2","0.75","38","0.02473487307918251"
"11","80","0.2","0.75","54","0.003098757398283288"
"14","80","0.2","0.75","42","2.3785221613930903"
"13","80","0.2","0.75","50","2.630762548861451"
"12","80","0.2","0.75","48","3.574191551910878"
"9","80","0.2","0.75","65","6.63946587537092"
"15","80","0.2","0.75","39","0.02473487307918251"
"14","80","0.2","0.75","43","2.514614456713371"
"13","80","0.2","0.75","51","2.7424458646150027"
"12","80","0.2","0.75","49","3.6886894630976332"
"16","80","0.2","0.75","18","0.38778929081094493"
"9","80","0.2","0.75","66","6.831107814045499"
"15","80","0.2","0.75","40","0.02473487307918251"
"14","80","0.2","0.75","44","2.647613745321827"
"16","80","0.2","0.75","19","0.415710119749333"
"13","80","0.2","0.75","52","2.8696407520009926"
"12","80","0.2","0.75","50","3.803187374284388"
"15","80","0.2","0.75","41","0.02473487307918251"
"14","80","0.2","0.75","45","2.7744270205066344"
"13","80","0.2","0.75","53","3.0061425823664454"
"16","80","0.2","0.75","20","0.44363094868772107"
"12","80","0.2","0.75","51","3.926968899891691"
"9","80","0.2","0.75","67","6.998021760633037"
"15","80","0.2","0.75","42","0.02473487307918251"
"14","80","0.2","0.75","46","2.9012402956914416"
"10","80","0.2","0.75","63","4.779219178504299"
"13","80","0.2","0.75","54","3.1178258981199978"
"16","80","0.2","0.75","21","0.46224483464664645"
"12","80","0.2","0.75","52","4.041466811078447"
"9","80","0.2","0.75","68","7.195845697329377"
"15","80","0.2","0.75","43","0.02473487307918251"
"14","80","0.2","0.75","47","3.0218675574525995"
"13","80","0.2","0.75","55","3.2202022708940867"
"10","80","0.2","0.75","64","4.902474347517948"
"12","80","0.2","0.75","53","4.159059260405384"
"16","80","0.2","0.75","22","0.4870633492585469"
"15","80","0.2","0.75","44","0.02473487307918251"
"9","80","0.2","0.75","69","7.368941641938674"
"14","80","0.2","0.75","48","3.148680832637407"
"13","80","0.2","0.75","56","3.334987900974127"
"12","80","0.2","0.75","54","4.289029862293052"
"16","80","0.2","0.75","23","0.5056772352174723"
"10","80","0.2","0.75","65","5.0257295165316"
"15","80","0.2","0.75","45","0.02473487307918251"
"14","80","0.2","0.75","49","3.2847731279576875"
"9","80","0.2","0.75","70","7.557492581602373"
"13","80","0.2","0.75","57","3.4466712167276787"
"12","80","0.2","0.75","55","4.425189540461086"
"16","80","0.2","0.75","24","0.5367003784823479"
"15","80","0.2","0.75","46","0.02473487307918251"
"10","80","0.2","0.75","66","5.173635719347979"
"14","80","0.2","0.75","50","3.423958429989793"
"13","80","0.2","0.75","58","3.5676614754606937"
"9","80","0.2","0.75","71","7.749134520276954"
"12","80","0.2","0.75","56","4.545876527928207"
"15","80","0.2","0.75","47","0.02473487307918251"
"16","80","0.2","0.75","25","0.5770304647266861"
"14","80","0.2","0.75","51","3.5693297454455477"
"10","80","0.2","0.75","67","5.315379163713678"
"9","80","0.2","0.75","72","7.934594460929772"
"13","80","0.2","0.75","59","3.6855494198672205"
"15","80","0.2","0.75","48","0.02473487307918251"
"12","80","0.2","0.75","57","4.666563515395327"
"16","80","0.2","0.75","26","0.6142582366445368"
"14","80","0.2","0.75","52","3.6868640004948814"
"15","80","0.2","0.75","49","0.02473487307918251"
"12","80","0.2","0.75","58","4.8120068079839085"
"13","80","0.2","0.75","60","3.7910281069677985"
"14","80","0.2","0.75","53","3.816770282391513"
"16","80","0.2","0.75","27","0.6607929515418502"
"14","80","0.2","0.75","54","3.925025517305373"
"13","80","0.2","0.75","61","3.9213253086802755"
"15","80","0.2","0.75","50","0.02473487307918251"
"12","80","0.2","0.75","59","4.972922791273402"
"10","80","0.2","0.75","68","5.4663667457554"
"9","80","0.2","0.75","73","8.095326409495549"
"15","80","0.2","0.75","51","0.02473487307918251"
"14","80","0.2","0.75","55","4.051838792490179"
"12","80","0.2","0.75","60","5.16168961782454"
"13","80","0.2","0.75","62","4.064031767698703"
"16","80","0.2","0.75","28","0.7011230377861886"
"10","80","0.2","0.75","69","5.642005361599852"
"9","80","0.2","0.75","74","8.271513353115727"
"11","80","0.2","0.75","55","0.003098757398283288"
"15","80","0.2","0.75","52","0.02473487307918251"
"14","80","0.2","0.75","56","4.184838081098636"
"12","80","0.2","0.75","61","5.378307287637321"
"13","80","0.2","0.75","63","4.200533598064156"
"16","80","0.2","0.75","29","0.7414531240305268"
"10","80","0.2","0.75","70","5.836132252796351"
"15","80","0.2","0.75","53","0.02473487307918251"
"14","80","0.2","0.75","57","4.317837369707092"
"13","80","0.2","0.75","64","4.3742632003474595"
"12","80","0.2","0.75","62","5.610397648151014"
"16","80","0.2","0.75","30","0.7879878389278401"
"9","80","0.2","0.75","75","8.429154302670623"
"15","80","0.2","0.75","54","0.02473487307918251"
"14","80","0.2","0.75","58","4.4322786180446005"
"13","80","0.2","0.75","65","4.532481230998324"
"10","80","0.2","0.75","71","6.061072936246264"
"12","80","0.2","0.75","63","5.833204394244159"
"16","80","0.2","0.75","31","0.8376248681516412"
"9","80","0.2","0.75","76","8.599159248269041"
"15","80","0.2","0.75","55","0.02473487307918251"
"14","80","0.2","0.75","59","4.5374408462466365"
"13","80","0.2","0.75","66","4.71551777626109"
"12","80","0.2","0.75","64","6.043632987776575"
"10","80","0.2","0.75","72","6.249037068992081"
"16","80","0.2","0.75","32","0.8965688403549048"
"9","80","0.2","0.75","77","8.762982195845698"
"15","80","0.2","0.75","56","0.02473487307918251"
"14","80","0.2","0.75","60","4.661161114719619"
"13","80","0.2","0.75","67","4.910963578829807"
"12","80","0.2","0.75","65","6.275723348290267"
"10","80","0.2","0.75","73","6.421594305611192"
"16","80","0.2","0.75","33","0.9462058695787057"
"15","80","0.2","0.75","57","0.02473487307918251"
"9","80","0.2","0.75","78","8.954624134520277"
"14","80","0.2","0.75","61","4.778695369768952"
"13","80","0.2","0.75","68","5.066079295154185"
"12","80","0.2","0.75","66","6.433544793439578"
"10","80","0.2","0.75","74","6.61263981758235"
"16","80","0.2","0.75","34","1.014456784761432"
"15","80","0.2","0.75","58","0.02473487307918251"
"9","80","0.2","0.75","79","9.121538081107813"
"14","80","0.2","0.75","62","4.936438712072006"
"13","80","0.2","0.75","69","5.2336042687845135"
"12","80","0.2","0.75","67","6.613028005570169"
"16","80","0.2","0.75","35","1.0734007569646957"
"10","80","0.2","0.75","75","6.766708778849413"
"15","80","0.2","0.75","59","0.02473487307918251"
"14","80","0.2","0.75","63","5.097275061086883"
"13","80","0.2","0.75","70","5.44145932865918"
"12","80","0.2","0.75","68","6.804889370261488"
"9","80","0.2","0.75","80","9.325544015825916"
"15","80","0.2","0.75","60","0.02473487307918251"
"16","80","0.2","0.75","36","1.1540609294533721"
"14","80","0.2","0.75","64","5.295227490643654"
"13","80","0.2","0.75","71","5.630700502574921"
"15","80","0.2","0.75","61","0.02473487307918251"
"10","80","0.2","0.75","76","6.9300218777925"
"12","80","0.2","0.75","69","6.98746712053226"
"16","80","0.2","0.75","37","1.2378234162685364"
"14","80","0.2","0.75","65","5.486993906776778"
"11","80","0.2","0.75","56","0.003098757398283288"
"15","80","0.2","0.75","62","0.02473487307918251"
"13","80","0.2","0.75","72","5.8354532481231"
"12","80","0.2","0.75","70","7.145288565681572"
"10","80","0.2","0.75","77","7.1118232520876346"
"16","80","0.2","0.75","38","1.3060743314512626"
"14","80","0.2","0.75","66","5.688039343045374"
"11","80","0.2","0.75","57","0.003098757398283288"
"15","80","0.2","0.75","63","0.02473487307918251"
"13","80","0.2","0.75","73","6.068126822609667"
"12","80","0.2","0.75","71","7.3247717778121615"
"10","80","0.2","0.75","78","7.281299109481404"
"16","80","0.2","0.75","39","1.3929391325929141"
"14","80","0.2","0.75","67","5.870526739043023"
"15","80","0.2","0.75","64","0.02473487307918251"
"11","80","0.2","0.75","58","0.003098757398283288"
"12","80","0.2","0.75","72","7.491876837382021"
"10","80","0.2","0.75","79","7.435368070748467"
"16","80","0.2","0.75","40","1.4922131910405163"
"13","80","0.2","0.75","74","6.2852888254637955"
"14","80","0.2","0.75","68","6.068479168599796"
"15","80","0.2","0.75","65","0.02473487307918251"
"11","80","0.2","0.75","59","0.003098757398283288"
"12","80","0.2","0.75","73","7.665170973232245"
"10","80","0.2","0.75","80","7.620250824268942"
"16","80","0.2","0.75","41","1.600794192467581"
"14","80","0.2","0.75","69","6.25405957130927"
"15","80","0.2","0.75","66","0.02473487307918251"
"13","80","0.2","0.75","75","6.480734628032512"
"11","80","0.2","0.75","60","0.003098757398283288"
"12","80","0.2","0.75","74","7.829181494661921"
"10","80","0.2","0.75","81","7.823621853141466"
"15","80","0.2","0.75","67","0.02473487307918251"
"14","80","0.2","0.75","70","6.4025238934768485"
"13","80","0.2","0.75","76","6.63585034435689"
"16","80","0.2","0.75","42","1.718682136874108"
"11","80","0.2","0.75","61","0.003098757398283288"
"10","80","0.2","0.75","82","8.042399778140696"
"15","80","0.2","0.75","68","0.02473487307918251"
"12","80","0.2","0.75","75","8.00866470679251"
"14","80","0.2","0.75","71","6.575732269339024"
"13","80","0.2","0.75","77","6.778556803375318"
"16","80","0.2","0.75","43","1.83036545262766"
"15","80","0.2","0.75","69","0.02473487307918251"
"10","80","0.2","0.75","83","8.22420115243583"
"12","80","0.2","0.75","76","8.197431533343648"
"13","80","0.2","0.75","78","6.949184091332134"
"11","80","0.2","0.75","62","0.003098757398283288"
"15","80","0.2","0.75","70","0.02473487307918251"
"14","80","0.2","0.75","72","6.7458476384893755"
"16","80","0.2","0.75","44","1.9451510827076999"
"12","80","0.2","0.75","77","8.410954665016245"
"13","80","0.2","0.75","79","7.113606750635975"
"15","80","0.2","0.75","71","0.02473487307918251"
"16","80","0.2","0.75","45","2.063039027114227"
"12","80","0.2","0.75","78","8.664706792511218"
"13","80","0.2","0.75","80","7.299745610225228"
"14","80","0.2","0.75","73","6.9376140546224985"
"11","80","0.2","0.75","63","0.003098757398283288"
"15","80","0.2","0.75","72","0.02473487307918251"
"9","80","0.2","0.75","81","9.554277942631058"
"16","80","0.2","0.75","46","2.171620028541292"
"12","80","0.2","0.75","79","8.902986229305277"
"11","80","0.2","0.75","64","0.003098757398283288"
"14","80","0.2","0.75","74","7.092264390213726"
"15","80","0.2","0.75","73","0.02473487307918251"
"12","80","0.2","0.75","80","9.141265666099335"
"16","80","0.2","0.75","47","2.277098715641869"
"10","80","0.2","0.75","84","8.41832804363233"
"15","80","0.2","0.75","74","0.02473487307918251"
"14","80","0.2","0.75","75","7.268565772787728"
"9","80","0.2","0.75","82","9.7675568743818"
"12","80","0.2","0.75","81","9.342410645211203"
"16","80","0.2","0.75","48","2.410498231680834"
"15","80","0.2","0.75","75","0.02473487307918251"
"14","80","0.2","0.75","76","7.432495128514429"
"13","80","0.2","0.75","81","7.495191412793945"
"9","80","0.2","0.75","83","9.96847181008902"
"11","80","0.2","0.75","65","0.003098757398283288"
"16","80","0.2","0.75","49","2.5252838617608733"
"10","80","0.2","0.75","85","8.634024589406218"
"15","80","0.2","0.75","76","0.02473487307918251"
"14","80","0.2","0.75","77","7.649005598342148"
"13","80","0.2","0.75","82","7.6937395296891475"
"9","80","0.2","0.75","84","10.181750741839762"
"15","80","0.2","0.75","77","0.02473487307918251"
"16","80","0.2","0.75","50","2.655581063473351"
"10","80","0.2","0.75","86","8.843558376729424"
"14","80","0.2","0.75","78","7.868609074881692"
"11","80","0.2","0.75","66","0.003098757398283288"
"13","80","0.2","0.75","83","7.882980703604889"
"15","80","0.2","0.75","78","0.02473487307918251"
"10","80","0.2","0.75","87","9.040766647151264"
"14","80","0.2","0.75","79","8.06965451115029"
"16","80","0.2","0.75","51","2.792082893838804"
"13","80","0.2","0.75","84","8.103245020785506"
"9","80","0.2","0.75","85","10.373392680514343"
"14","80","0.2","0.75","80","8.273792954130709"
"10","80","0.2","0.75","88","9.19791698764367"
"16","80","0.2","0.75","52","2.903766209592356"
"11","80","0.2","0.75","67","0.003098757398283288"
"13","80","0.2","0.75","85","8.323509337966122"
"15","80","0.2","0.75","79","0.02473487307918251"
"9","80","0.2","0.75","86","10.565034619188921"
"14","80","0.2","0.75","81","8.508861464229378"
"10","80","0.2","0.75","89","9.361230086586756"
"16","80","0.2","0.75","53","3.0123472110194207"
"13","80","0.2","0.75","86","8.549978283799714"
"11","80","0.2","0.75","68","0.003098757398283288"
"15","80","0.2","0.75","80","0.02473487307918251"
"10","80","0.2","0.75","90","9.533787323205868"
"14","80","0.2","0.75","82","8.709906900497973"
"9","80","0.2","0.75","87","10.759767556874381"
"11","80","0.2","0.75","69","0.003098757398283288"
"10","80","0.2","0.75","91","9.706344559824979"
"15","80","0.2","0.75","81","0.02473487307918251"
"14","80","0.2","0.75","83","8.901673316631097"
"12","80","0.2","0.75","82","9.59306823456599"
"9","80","0.2","0.75","88","10.963773491592482"
"11","80","0.2","0.75","70","0.003098757398283288"
"15","80","0.2","0.75","82","0.02473487307918251"
"10","80","0.2","0.75","92","9.912796967922842"
"14","80","0.2","0.75","84","9.084160712628746"
"9","80","0.2","0.75","89","11.13068743818002"
"11","80","0.2","0.75","71","0.003098757398283288"
"15","80","0.2","0.75","83","0.02473487307918251"
"14","80","0.2","0.75","85","9.27592712876187"
"12","80","0.2","0.75","83","9.828253133219867"
"9","80","0.2","0.75","90","11.282146389713155"
"11","80","0.2","0.75","72","0.003098757398283288"
"15","80","0.2","0.75","84","0.02473487307918251"
"16","80","0.2","0.75","54","3.1147235837935097"
"12","80","0.2","0.75","84","10.066532570013925"
"11","80","0.2","0.75","73","0.003098757398283288"
"13","80","0.2","0.75","87","8.754731029347894"
"10","80","0.2","0.75","93","10.134656272147414"
"16","80","0.2","0.75","55","3.217099956567599"
"15","80","0.2","0.75","85","0.02473487307918251"
"12","80","0.2","0.75","85","10.317190159368714"
"13","80","0.2","0.75","88","8.959483774896073"
"11","80","0.2","0.75","74","0.003098757398283288"
"10","80","0.2","0.75","94","10.334945921794596"
"16","80","0.2","0.75","56","3.3225786436681766"
"15","80","0.2","0.75","86","0.02473487307918251"
"12","80","0.2","0.75","86","10.564753210583321"
"13","80","0.2","0.75","89","9.15492957746479"
"11","80","0.2","0.75","75","0.003098757398283288"
"10","80","0.2","0.75","95","10.52291005454041"
"9","80","0.2","0.75","91","11.42433234421365"
"15","80","0.2","0.75","87","0.02473487307918251"
"16","80","0.2","0.75","57","3.4435689024011915"
"12","80","0.2","0.75","87","10.815410799938109"
"13","80","0.2","0.75","90","9.34417075138053"
"11","80","0.2","0.75","76","0.003098757398283288"
"14","80","0.2","0.75","86","9.436763477776747"
"15","80","0.2","0.75","88","0.02473487307918251"
"10","80","0.2","0.75","96","10.723199704187595"
"9","80","0.2","0.75","92","11.566518298714143"
"16","80","0.2","0.75","58","3.5676614754606937"
"11","80","0.2","0.75","77","0.003098757398283288"
"15","80","0.2","0.75","89","0.02473487307918251"
"14","80","0.2","0.75","87","9.606878846927097"
"10","80","0.2","0.75","97","10.938896249961482"
"9","80","0.2","0.75","93","11.708704253214638"
"15","80","0.2","0.75","90","0.02473487307918251"
"13","80","0.2","0.75","91","9.542718868275733"
"12","80","0.2","0.75","88","11.062973851152716"
"14","80","0.2","0.75","88","9.758436175806501"
"9","80","0.2","0.75","94","11.875618199802176"
"11","80","0.2","0.75","78","0.003098757398283288"
"16","80","0.2","0.75","59","3.688651734193708"
"15","80","0.2","0.75","91","0.02473487307918251"
"14","80","0.2","0.75","89","9.888342457703134"
"13","80","0.2","0.75","92","9.728857727864987"
"12","80","0.2","0.75","89","11.31982051678787"
"9","80","0.2","0.75","95","12.057987141444116"
"15","80","0.2","0.75","92","0.02473487307918251"
"14","80","0.2","0.75","90","9.996597692616993"
"16","80","0.2","0.75","60","3.825153564559161"
"12","80","0.2","0.75","90","11.589045334983753"
"13","80","0.2","0.75","93","9.893280387168828"
"9","80","0.2","0.75","96","12.20635509396637"
"15","80","0.2","0.75","93","0.02473487307918251"
"14","80","0.2","0.75","91","10.12959698122545"
"11","80","0.2","0.75","79","0.003098757398283288"
"9","80","0.2","0.75","97","12.367087042532146"
"12","80","0.2","0.75","91","11.845892000618907"
"13","80","0.2","0.75","94","10.09493081839052"
"15","80","0.2","0.75","94","0.02473487307918251"
"16","80","0.2","0.75","61","3.9337345659862257"
"10","80","0.2","0.75","98","11.139185899608666"
"13","80","0.2","0.75","95","10.243841906061922"
"9","80","0.2","0.75","98","12.5"
"15","80","0.2","0.75","95","0.02473487307918251"
"11","80","0.2","0.75","80","0.003098757398283288"
"16","80","0.2","0.75","62","4.04231556741329"
"15","80","0.2","0.75","96","0.02473487307918251"
"9","80","0.2","0.75","99","12.642185954500496"
"13","80","0.2","0.75","96","10.386548365080351"
"16","80","0.2","0.75","63","4.153998883166842"
"11","80","0.2","0.75","81","0.003098757398283288"
"15","80","0.2","0.75","97","0.02473487307918251"
"13","80","0.2","0.75","97","10.510640938139852"
"9","80","0.2","0.75","100","12.79673590504451"
"14","80","0.2","0.75","92","10.287340323528502"
"10","80","0.2","0.75","99","11.3733707207346"
"16","80","0.2","0.75","64","4.287398399205808"
"11","80","0.2","0.75","82","0.003098757398283288"
"15","80","0.2","0.75","98","0.02473487307918251"
"12","80","0.2","0.75","92","12.118211356954975"
"11","80","0.2","0.75","83","0.003098757398283288"
"16","80","0.2","0.75","65","4.402184029285848"
"13","80","0.2","0.75","98","10.678165911770181"
"14","80","0.2","0.75","93","10.40796758528966"
"10","80","0.2","0.75","100","11.61679967953656"
"11","80","0.2","0.75","84","0.003098757398283288"
"16","80","0.2","0.75","66","4.516969659365887"
"12","80","0.2","0.75","93","12.402908865851773"
"15","80","0.2","0.75","99","0.02473487307918251"
"13","80","0.2","0.75","99","10.833281628094559"
"14","80","0.2","0.75","94","10.522408833627168"
"11","80","0.2","0.75","85","0.003098757398283288"
"16","80","0.2","0.75","67","4.6255506607929515"
"11","80","0.2","0.75","86","0.003098757398283288"
"14","80","0.2","0.75","95","10.69252420277752"
"15","80","0.2","0.75","100","0.02473487307918251"
"12","80","0.2","0.75","94","12.662850069627108"
"13","80","0.2","0.75","100","11.007011230377863"
"16","80","0.2","0.75","68","4.740336290872992"
"11","80","0.2","0.75","87","0.003098757398283288"
"17","80","0.2","0.75","0","0.0030921459492888066"
"16","80","0.2","0.75","69","4.8861450642179065"
"14","80","0.2","0.75","96","10.875011598775169"
"17","80","0.2","0.75","1","0.012368583797155226"
"12","80","0.2","0.75","95","12.922791273402446"
"16","80","0.2","0.75","70","5.0505677235217465"
"18","80","0.2","0.75","0","0.0030957835428146864"
"16","80","0.2","0.75","71","5.2336042687845135"
"11","80","0.2","0.75","88","0.003098757398283288"
"14","80","0.2","0.75","97","11.051312981349168"
"17","80","0.2","0.75","2","0.030921459492888066"
"12","80","0.2","0.75","96","13.170354324617051"
"16","80","0.2","0.75","72","5.401129242414841"
"11","80","0.2","0.75","89","0.003098757398283288"
"18","80","0.2","0.75","1","0.015478917714073432"
"14","80","0.2","0.75","98","11.22142835049952"
"17","80","0.2","0.75","3","0.049474335188620905"
"19","80","0.2","0.75","0","0.003089375637183725"
"12","80","0.2","0.75","97","13.377688380009284"
"18","80","0.2","0.75","2","0.015478917714073432"
"14","80","0.2","0.75","99","11.410101759920819"
"11","80","0.2","0.75","90","0.003098757398283288"
"19","80","0.2","0.75","1","0.009268126911551175"
"12","80","0.2","0.75","98","13.60049512610243"
"18","80","0.2","0.75","3","0.015478917714073432"
"14","80","0.2","0.75","100","11.577124122359345"
"20","80","0.2","0.75","0","0.003101159833777833"
"17","80","0.2","0.75","4","0.07111935683364255"
"16","80","0.2","0.75","73","5.55624495873922"
"18","80","0.2","0.75","4","0.015478917714073432"
"12","80","0.2","0.75","99","13.857341791737582"
"20","80","0.2","0.75","1","0.009303479501333499"
"11","80","0.2","0.75","91","0.003098757398283288"
"19","80","0.2","0.75","2","0.01853625382310235"
"17","80","0.2","0.75","5","0.0927643784786642"
"16","80","0.2","0.75","74","5.689644474778185"
"18","80","0.2","0.75","5","0.015478917714073432"
"20","80","0.2","0.75","2","0.012404639335111331"
"12","80","0.2","0.75","100","14.114188457372737"
"11","80","0.2","0.75","92","0.003098757398283288"
"17","80","0.2","0.75","6","0.11440940012368583"
"18","80","0.2","0.75","6","0.015478917714073432"
"11","80","0.2","0.75","93","0.003098757398283288"
"20","80","0.2","0.75","3","0.018606959002666998"
"19","80","0.2","0.75","3","0.03398313200902098"
"16","80","0.2","0.75","75","5.826146305143637"
"17","80","0.2","0.75","7","0.15460729746444032"
"18","80","0.2","0.75","7","0.015478917714073432"
"20","80","0.2","0.75","4","0.03101159833777833"
"11","80","0.2","0.75","94","0.003098757398283288"
"19","80","0.2","0.75","4","0.05251938583212333"
"16","80","0.2","0.75","76","5.96264813550909"
"18","80","0.2","0.75","8","0.015478917714073432"
"17","80","0.2","0.75","8","0.19171304885590598"
"11","80","0.2","0.75","95","0.003098757398283288"
"20","80","0.2","0.75","5","0.046517397506667495"
"19","80","0.2","0.75","5","0.07723439092959312"
"18","80","0.2","0.75","9","0.015478917714073432"
"16","80","0.2","0.75","77","6.139480052118881"
"11","80","0.2","0.75","96","0.003098757398283288"
"20","80","0.2","0.75","6","0.06202319667555666"
"17","80","0.2","0.75","9","0.23500309214594928"
"18","80","0.2","0.75","10","0.015478917714073432"
"19","80","0.2","0.75","6","0.10503877166424666"
"11","80","0.2","0.75","97","0.003098757398283288"
"20","80","0.2","0.75","7","0.07442783601066799"
"16","80","0.2","0.75","78","6.31941428305516"
"17","80","0.2","0.75","10","0.287569573283859"
"18","80","0.2","0.75","11","0.015478917714073432"
"19","80","0.2","0.75","7","0.12666440112453273"
"11","80","0.2","0.75","98","0.003098757398283288"
"20","80","0.2","0.75","8","0.09613595484711282"
"17","80","0.2","0.75","11","0.3432282003710575"
"18","80","0.2","0.75","12","0.015478917714073432"
"16","80","0.2","0.75","79","6.517962399950362"
"19","80","0.2","0.75","8","0.15755815749636998"
"11","80","0.2","0.75","99","0.003098757398283288"
"20","80","0.2","0.75","9","0.11784407368355765"
"18","80","0.2","0.75","13","0.015478917714073432"
"17","80","0.2","0.75","12","0.38961038961038963"
"19","80","0.2","0.75","9","0.2069881676913096"
"16","80","0.2","0.75","80","6.679282744927716"
"11","80","0.2","0.75","100","0.003098757398283288"
"20","80","0.2","0.75","10","0.14885567202133598"
"18","80","0.2","0.75","14","0.015478917714073432"
"17","80","0.2","0.75","13","0.463821892393321"
"19","80","0.2","0.75","10","0.26568630479780037"
"20","80","0.2","0.75","11","0.17986727035911432"
"16","80","0.2","0.75","81","6.840603089905069"
"18","80","0.2","0.75","15","0.015478917714073432"
"19","80","0.2","0.75","11","0.3305631931786586"
"17","80","0.2","0.75","14","0.5102040816326531"
"20","80","0.2","0.75","12","0.22328350803200395"
"18","80","0.2","0.75","16","0.015478917714073432"
"16","80","0.2","0.75","82","7.0081280635353975"
"19","80","0.2","0.75","12","0.3954400815595168"
"17","80","0.2","0.75","15","0.559678416821274"
"20","80","0.2","0.75","13","0.2760032252062271"
"19","80","0.2","0.75","13","0.4664957212147425"
"17","80","0.2","0.75","16","0.5998763141620285"
"16","80","0.2","0.75","83","7.2004715517776265"
"18","80","0.2","0.75","17","0.015478917714073432"
"20","80","0.2","0.75","14","0.3380264218817838"
"19","80","0.2","0.75","14","0.5437301121443356"
"16","80","0.2","0.75","84","7.402121982999317"
"18","80","0.2","0.75","18","0.015478917714073432"
"17","80","0.2","0.75","17","0.6648113790970933"
